docId,Entity,Start,End,Tag
S0169433213008933-689,gold/palladium,169,183,MeasuredProperty
S0169433213008933-689,pressure,272,280,MeasuredProperty
S0169433213008933-689,processed,309,318,MeasuredProperty
S0169433213008933-689,current,338,345,MeasuredProperty
S0168945213001805-4536,Cellulose and hemicellulose,305,332,MeasuredProperty
S2211124712002884-903,history of behavioral changes and memory impairment,201,252,MeasuredProperty
S2211124712002884-903,old,325,328,MeasuredProperty
S2211124712002884-903,old,439,442,MeasuredProperty
S2211124712002884-903,showed progression of atrophy and gliosis,689,730,MeasuredProperty
S2211124712002884-903,old,1028,1031,MeasuredProperty
S0378383911001669-2260,friction factors,232,248,MeasuredProperty
S0378383911001669-2260,roughness,364,373,MeasuredProperty
S0012821X12004384-1640,negative carbon isotope excursion,2,35,MeasuredProperty
S0012821X12004384-1640,paleolatitude,1212,1225,MeasuredProperty
S0031405612000728-1621,period,215,221,MeasuredProperty
S0031405612000728-1621,course,642,648,MeasuredProperty
S0031405612000728-1621,incubated,912,921,MeasuredProperty
S0038071713001971-1388,stimulated (encouraged) by a certain set of soil variables,213,271,MeasuredProperty
S0038071713001971-1388,were inhibited (discouraged),315,343,MeasuredProperty
S0960148113004989-3327,averaged power extracted,4,28,MeasuredProperty
S0960148113004989-3327,full period,179,190,MeasuredProperty
S0168945213001805-3964,taller,979,985,MeasuredProperty
S0927024813001955-576,thick,88,93,MeasuredProperty
S0927024813001955-576,post-annealed,108,121,MeasuredProperty
S0960148113005727-904,load factors,214,226,MeasuredProperty
S0032063312003054-2501,concurrent acceleration of heavy-ions,90,127,MeasuredProperty
S0032063312003054-2501,peripheral acceleration of heavy-ions,338,375,MeasuredProperty
S0031405612000728-1639,rates,1297,1302,MeasuredProperty
S0031405612000728-1639,period,1420,1426,MeasuredProperty
S0031405612000728-1639,period,1528,1534,MeasuredProperty
S0927024813002420-975,pure,200,204,MeasuredProperty
S0927024813002420-975,vacuum,528,534,MeasuredProperty
S0927024813002420-975,temperature,553,564,MeasuredProperty
S0927024813002420-975,rate,594,598,MeasuredProperty
S0927024813002420-975,average overall rate,678,698,MeasuredProperty
S0927024813002420-975,effective conjugation length,1000,1028,MeasuredProperty
S0025322712001600-2406,long,614,618,MeasuredProperty
S0025322712001600-2406,values,739,745,MeasuredProperty
S0025322712001600-2406,weight,810,816,MeasuredProperty
S0025322712001600-2406,confidence level,828,844,MeasuredProperty
S1873506113001116-1369,cultured in spinner flasks,20,46,MeasuredProperty
S1873506113001116-1369,spinner flask,450,463,MeasuredProperty
S1873506113001116-1369,gelatin-coated tissue culture plates in differentiation medium,486,548,MeasuredProperty
S1873506113001116-1369,n,1201,1202,MeasuredProperty
S1873506113001116-1369,n,1228,1229,MeasuredProperty
S1873506113001116-1369,CD34+CD45+ HPCs,1235,1250,MeasuredProperty
S1873506113001116-1369,P,1529,1530,MeasuredProperty
S1873506113001116-1369,n,1541,1542,MeasuredProperty
