docId,Entity,Start,End,Tag
S0032063313003218-6651,~79kR,764,769,Quantity
S0032063313003218-6651,(~7.85mWm−2,820,831,Quantity
S0032063313003218-6651,~10%,836,840,Quantity
S0032063313003218-6651,~8.8mWm−2,863,872,Quantity
S0032063313003218-6651,~15kR,1023,1028,Quantity
S2213671113001306-1286,4 weeks,105,112,Quantity
S0019103511004994-996,0.1,289,292,Quantity
S0019103511004994-996,10%,328,331,Quantity
S0019103513005058-3154,1.3 ± 0.5 wt.%,175,189,Quantity
S0019103513005058-3154,∼0.5 wt.%,391,400,Quantity
S0019103513005058-3154,1000 times,820,830,Quantity
S0019103513005058-3154,⩽1.6%,1641,1646,Quantity
S0019103513005058-3154,<1 ppm by mass,1913,1927,Quantity
S2213158213000582-1327,96,636,638,Quantity
S2213158213000582-1327,48,669,671,Quantity
S2213158213000582-1327,21,701,703,Quantity
S2213158213000582-1327,5 mm per side,831,844,Quantity
S1359835X13001875-1359,1 m,87,90,Quantity
S1359835X13001875-1359,1000 discrete particles,107,130,Quantity
S1359835X13001875-1359,1000 m−2,233,241,Quantity
S0006322312001096-1190,at least 5 hours,673,689,Quantity
S0006322312001096-1190,−4°C,770,774,Quantity
S0006322312001096-1190,within 72 hours,787,802,Quantity
S0006322312001096-1190,2 hours,1216,1223,Quantity
S0006322312001096-1190,75 g,1248,1252,Quantity
S0006322312001096-1190,1.4%–3.1%,1441,1450,Quantity
S0006322312001096-1190,≥7.0 mmol/L,1493,1504,Quantity
S0006322312001096-1190,2-hour,1508,1514,Quantity
S0006322312001096-1190,≥11.1 mmol/L,1532,1544,Quantity
S0006322312001096-1190,5 minutes,1704,1713,Quantity
S0378383912000130-3907,1.5 mm,117,123,Quantity
S0927775713009606-1074,> 10 nm,849,856,Quantity
S0927775713009606-1074,> 0.5 cm3 g−1,864,877,Quantity
S0927775713009606-1074,> 170 m2 g−1,903,915,Quantity
S0927775713009606-1074,5–40 nm range,1033,1046,Quantity
S0927775713009606-1074,1 (w/w),1201,1208,Quantity
S0019103512001388-3081,0.64%,113,118,Quantity
S0019103512001388-3081,26 October 2011,145,160,Quantity
S0019103512001388-3081,0.02%,178,183,Quantity
S0019103512001388-3081,December 16,187,198,Quantity
S2213671113001306-908,125 μm,68,74,Quantity
S2213671113001306-908,25 μm,79,84,Quantity
S0006322312001096-1202,20 items,220,228,Quantity
S0006322312001096-1202,four point,398,408,Quantity
S0006322312001096-1202,less than one day,420,437,Quantity
S0006322312001096-1202,1–2 days,443,451,Quantity
S0006322312001096-1202,3–4 days,457,465,Quantity
S0006322312001096-1202,5–7 days,475,483,Quantity
S0006322312001096-1202,between 0 and 60,532,548,Quantity
S0006322312001096-1202,≥16,576,579,Quantity
S0006322312001096-1202,274 Whitehall II participants,655,684,Quantity
S0006322312001096-1202,89%,719,722,Quantity
S0006322312001096-1202,86%,727,730,Quantity
S2213671113001306-1520,30-degrees,305,315,Quantity
S2213671113001306-1520,60 μm,391,396,Quantity
S2213671113001306-1520,20 × 20 degrees,447,462,Quantity
S2213671113001306-1520,4.2 mm,626,632,Quantity
S2213671113001306-1520,30 degrees,682,692,Quantity
S0167880913001229-1033,0–10 cm,48,55,Quantity
S0960148113004989-3258,30 m,180,184,Quantity
S0960148113004989-3258,56,251,253,Quantity
S0960148113004989-3258,55,266,268,Quantity
S0960148113004989-3258,73,291,293,Quantity
S0960148113004989-3258,40.6 MW,354,361,Quantity
S0960148113004989-3258,31%,399,402,Quantity
S0960148113004989-3258,30.9 MW,435,442,Quantity
S016412121300188X-4069,9438 lines of code,54,72,Quantity
S016412121300188X-4069,7538 SDG vertices,88,105,Quantity
S016412121300188X-4069,almost 70%,179,189,Quantity
S2211124712002884-1110,5–6 days,107,115,Quantity
S2211124712002884-1110,Ten-day,217,224,Quantity
S2211124712002884-1110,after 3–4 weeks,324,339,Quantity
S2211124712002884-1110,0.1 mg/ml,441,450,Quantity
S2211124712002884-1110,10 μg/m,465,472,Quantity
S2211124712002884-1110,after 2-4 weeks,493,508,Quantity
S0378112713005288-2036,within 100 m,665,677,Quantity
S0019103513005058-4302,3.5–6.1 (×10−4) wt.%,581,601,Quantity
S0019103513005058-4302,over 3 byr,616,626,Quantity
S0019103513005058-4302,1.5–2.6 m,642,651,Quantity
S0167610512002292-3187,7,16,17,Quantity
S0167610512002292-3187,0.563 m,87,94,Quantity
S0167610512002292-3187,0.025 m.,121,129,Quantity
S0167610512002292-3187,two,315,318,Quantity
S0167610512002292-3305,three,17,22,Quantity
S0167610512002292-3305,1.0 kg,75,81,Quantity
S0167610512002292-3305,6.35 kg,105,112,Quantity
S0167610512002292-3305,12 kg,172,177,Quantity
S0167610512002292-3305,35 m/s,358,364,Quantity
S0167610512002292-3305,126 km/h,366,374,Quantity
S0032386113005454-2055,1 Hz,193,197,Quantity
S0032386113005454-2055,60 × 10 × 3 mm3,232,247,Quantity
S0032386113005454-2055,−100 °C to 200 °C,288,305,Quantity
S0032386113005454-2055,4 °C/min,329,337,Quantity
S0032386113005454-2055,room temperature,798,814,Quantity
S0032386113005454-2055,0.725,866,871,Quantity
S0032386113005454-2055,room temperature,944,960,Quantity
S0032386113005454-2055,1.20 g/m3,1008,1017,Quantity
S0032386113005454-2055,20 °C,1021,1026,Quantity
S0378383912000130-3745,8.5 mm,8,14,Quantity
S0378383912000130-3745,1980 mm,79,86,Quantity
S0378383912000130-3745,2780 mm,101,108,Quantity
S0960896612001022-1223,before the age of 20 years,107,133,Quantity
S0960896612001022-1223,greater than 0.1 g/L,230,250,Quantity
S0167577X14001256-389,4 nm,265,269,Quantity
S0016236113008041-3012,90 kW,49,54,Quantity
S0016236113008041-3012,82%,133,136,Quantity
S0016236113008041-3012,81%,192,195,Quantity
S0019103512004009-4350,∼1000 K,515,522,Quantity
S0019103512004009-4350,1000–2000 K.,571,583,Quantity
S0921818113002245-882,873 varves,186,196,Quantity
S0921818113002245-882,AD 1850,549,556,Quantity
S0921818113002245-882,above 10.5 m,694,706,Quantity
S0019103512004009-3976,from 0.1 to 1,104,117,Quantity
S0019103512004009-3976,increases from 2.6 km s−1 to 25 km s−1,184,222,Quantity
S0019103512004009-3976,100×,319,323,Quantity
S0019103512004009-3976,30 km s−1,372,381,Quantity
S0019103512004009-3976,0.1,549,552,Quantity
S0019103512004009-3976,1,636,637,Quantity
S0019103512004009-3976,4Rp,655,658,Quantity
S2211124713006475-1205,4 weeks,663,670,Quantity
S2211124713006475-1205,6,906,907,Quantity
S2211124712002884-705,24 hr,39,44,Quantity
S2211124712002884-705,100%,163,167,Quantity
S1873506113001116-978,two,551,554,Quantity
S1873506113001116-978,10 passages,790,801,Quantity
S2213671113000908-979,12 hr,398,403,Quantity
S0019103512003533-3306,320–500 K,214,223,Quantity
S0019103512004009-5271,below 3.5Rp,160,171,Quantity
S0019103512004009-5271,6 × 106 kg s−1,294,308,Quantity
S0019103512004009-5271,≳ 10−4,643,649,Quantity
S0378383911001669-1088,0.072 m,78,85,Quantity
S0378383911001669-1088,1.3 mm,94,100,Quantity
S0378383911001669-1088,50,132,134,Quantity
S0012821X12004384-1221,between 200 and >1000 m,662,685,Quantity
S0012821X12004384-1221,>0.5 km,1069,1076,Quantity
S0032386113005454-2601,20 °C,516,521,Quantity
S0032386113005454-2601,111 MPa,534,541,Quantity
S0032386113005454-2601,63 MPa,827,833,Quantity
S0032386113005454-2601,20 wt%,842,848,Quantity
S1873506114000075-1242,approximately 78 ± 0.6%,943,966,Quantity
S1873506114000075-1242,approximately 88 ± 1.1%,1006,1029,Quantity
S1873506114000075-1242,approximately 29 ± 0.9%,1068,1091,Quantity
S1873506114000075-1242,approximately 20 μg/ml,1220,1242,Quantity
S0925443913001385-1646,10–30%,277,283,Quantity
S0925443913001385-1646,63%,1438,1441,Quantity
S0016236113008041-961,+1%,110,113,Quantity
S0016236113008041-3159,6 and 13 kg,249,260,Quantity
S0012821X12004384-1284,225,146,149,Quantity
S0012821X12004384-1284,1.167,324,329,Quantity
S0012821X12004384-1284,±<0.1,397,402,Quantity
S0012821X12004384-1284,289,447,450,Quantity
S0012821X12004384-1284,24 h,748,752,Quantity
S0012821X12004384-1284,"93:7, v/v",811,820,Quantity
S0012821X12004384-1284,5%,1128,1130,Quantity
S0012821X12004384-1284,>250 μm,1252,1259,Quantity
S0012821X12004384-1284,35,1328,1330,Quantity
S0032386113005454-2008,about −100 °C,69,82,Quantity
S0167577X13006393-787,before 1200 °C,176,190,Quantity
S2213671113000738-647,two,14,17,Quantity
S2213671113000738-647,two,170,173,Quantity
S2213671113000738-647,within 12 weeks,1066,1081,Quantity
S016412121300188X-4545,five,37,41,Quantity
S016412121300188X-4545,range from 11.4% to 2.4%,438,462,Quantity
S016412121300188X-4545,five,470,474,Quantity
S016412121300188X-4545,less than 2%,605,617,Quantity
S016412121300188X-4545,30 vertices,621,632,Quantity
S2213671113000908-810,80%,694,697,Quantity
S0921818113002245-1752,approximately 1 mm,249,267,Quantity
S0921818113002245-1752,5.16 m.,321,328,Quantity
S0019103512003995-2681,5Rp,199,202,Quantity
S0019103512003995-2681,3.9%,276,280,Quantity
S0019103512003995-2681,8%,282,284,Quantity
S0019103512003995-2681,5.8%,290,294,Quantity
S0019103512003995-2681,40%,367,370,Quantity
S0019103512003995-2681,5Rp,514,517,Quantity
S0019103512003995-2681,3.2%,549,553,Quantity
S0019103512003995-2681,6.7%,555,559,Quantity
S0019103512003995-2681,4.6%,565,569,Quantity
S0019103512003995-2681,8250 K,831,837,Quantity
S0925443913001385-1638,30%,77,80,Quantity
S0925443913001385-1638,~ 30%,159,164,Quantity
S0925443913001385-1638,37%,201,204,Quantity
S0925443913001385-1638,three,436,441,Quantity
S0925443913001385-1638,~ 60–80%,560,568,Quantity
S0925443913001385-1638,35%,656,659,Quantity
S0925443913001385-1638,22%,664,667,Quantity
S016412121300188X-4392,1.00,97,101,Quantity
S016412121300188X-4392,100%,139,143,Quantity
S016412121300188X-4392,1/,241,243,Quantity
S016412121300188X-4392,1,333,334,Quantity
S1873506114000075-1132,48 h,55,59,Quantity
S175058361300203X-1638,two,176,179,Quantity
S175058361300203X-1638,34 °C,228,233,Quantity
S175058361300203X-1638,38 °C,251,256,Quantity
S175058361300203X-1638,two,346,349,Quantity
S175058361300203X-1638,34 °C and 38 °C,594,609,Quantity
S2213671113001306-910,"10,500×",901,908,Quantity
S2213671113001306-910,"25,000×",974,981,Quantity
S2213671113001306-910,2 μm,1004,1008,Quantity
S2213671113001306-910,0.2 μm,1015,1021,Quantity
S0019103513005058-3917,0.02 cm s−1,409,420,Quantity
S0019103513005058-3917,two,442,445,Quantity
S0019103513005058-3917,zero,521,525,Quantity
S0019103513005058-3917,zero,586,590,Quantity
S0019103513005058-3917,zero,653,657,Quantity
S0167610513002729-1127,45°,22,25,Quantity
S016412121300188X-5066,from 78% to 95%,461,476,Quantity
S016412121300188X-5066,30,624,626,Quantity
S0927024813003036-2011,range 1013 cm−3 to 1016 cm−3,244,272,Quantity
S0927024813003036-2011,10 min,555,561,Quantity
S0927024813003036-2011,200 °C,576,582,Quantity
S0927024813003036-2011,∼50,649,652,Quantity
S0927024813003036-2011,<20  ms,920,927,Quantity
S0927024813003036-2011,more than 24 h,1051,1065,Quantity
S0927024813003036-2011,two,1144,1147,Quantity
S0927024813003036-2011,0.2p0,1910,1915,Quantity
S0927024813003036-2011,≤1.5×1012 cm−3,1990,2004,Quantity
S2213671113000738-430,3 months,28,36,Quantity
S0006322312001096-1194,10%,217,220,Quantity
S0006322312001096-1194,2.84,243,247,Quantity
S0006322312001096-1194,95%,249,252,Quantity
S0006322312001096-1194,1.66–4.88,278,287,Quantity
S0006322312001096-1194,2.25,347,351,Quantity
S0006322312001096-1194,95%,353,356,Quantity
S0006322312001096-1194,1.92–2.65,360,369,Quantity
S0006322312001096-1194,1.34,514,518,Quantity
S0006322312001096-1194,95%,520,523,Quantity
S0006322312001096-1194,1.11–1.62,527,536,Quantity
S0006322312001096-1194,2.14,542,546,Quantity
S0006322312001096-1194,95%,548,551,Quantity
S0006322312001096-1194,1.85–2.48,555,564,Quantity
S095741741101342X-726,85/15%,20,26,Quantity
S0167610513001001-1751,1 m s−1,161,168,Quantity
S0167610513001001-1751,two,266,269,Quantity
S0167610513001001-1751,between 0 and 0.5 m s−1,355,378,Quantity
S0167610513001001-1751,greater than 20 m s−1,395,416,Quantity
S0016236113008041-3161,4.5 kg,50,56,Quantity
S0016236113008041-3161,4.5 kg and 13 kg,439,455,Quantity
S0016236113008041-3161,6 kg,484,488,Quantity
S0016236113008041-3161,<0.01 ppm,536,545,Quantity
S0016236113008041-3161,<2 ppm,667,673,Quantity
S2213671113000908-640,25 days,99,106,Quantity
S175058361300203X-1542,range of 34–38 °C,117,134,Quantity
S175058361300203X-1542,50%,383,386,Quantity
S175058361300203X-1542,less than 5 m/s,459,474,Quantity
S175058361300203X-1542,±5%,512,515,Quantity
S175058361300203X-1542,±70 m/s,646,653,Quantity
S175058361300203X-1542,34 and 38 °C,776,788,Quantity
S0016236113008041-872,"4.5 kg, 6 kg and 13 kg",99,121,Quantity
S0167610513001001-739,midpoint=180 m,43,57,Quantity
S0167610513001001-739,7.83 m s−1,81,91,Quantity
S027737911400050X-2401,several hundred or even more than a thousand years,641,691,Quantity
S027737911400050X-2401,3.00–3.05 ka,1392,1404,Quantity
S0378383913001567-2462,0.5 Hz,68,74,Quantity
S0378383913001567-2462,1.8 cm,84,90,Quantity
S0169433213008933-689,(80/20,184,190,Quantity
S0169433213008933-689,0.06–0.07 mBar,257,271,Quantity
S0169433213008933-689,240 s,323,328,Quantity
S0169433213008933-689,30 mA,332,337,Quantity
S0168945213001805-4536,∼70%,345,349,Quantity
S2211124712002884-903,two,4,7,Quantity
S2211124712002884-903,8-year,194,200,Quantity
S2211124712002884-903,67-year-,317,325,Quantity
S2211124712002884-903,64-year-,431,439,Quantity
S2211124712002884-903,One year,663,671,Quantity
S2211124712002884-903,64-year,1020,1027,Quantity
S016412121300188X-4617,52%,227,230,Quantity
S016412121300188X-4617,11%,299,302,Quantity
S0378383911001669-2260,"1.3 mm and 8.4 mm,",377,395,Quantity
S0378383911001669-2260,approximately 50%,445,462,Quantity
S0378383911001669-2260,0.072 m,846,853,Quantity
S0378383911001669-2260,2.377 m,1006,1013,Quantity
S0378383911001669-2260,8.4 mm,1063,1069,Quantity
S0378383911001669-2260,8.4 mm,1544,1550,Quantity
S0378383911001669-2260,1.3 mm,1588,1594,Quantity
S0378383911001669-2260,1.3 mm,1633,1639,Quantity
S0378383911001669-2260,two,1705,1708,Quantity
S0378383912000130-3732,1.5 mm and the 8.5 mm,246,267,Quantity
S0012821X12004384-1640,5‰,39,41,Quantity
S0012821X12004384-1640,from 4 m,478,486,Quantity
S0012821X12004384-1640,54 oN,1226,1231,Quantity
S0031405612000728-1621,over a 7-month,200,214,Quantity
S0031405612000728-1621,7 month,656,663,Quantity
S0031405612000728-1621,9,932,933,Quantity
S0031405612000728-1621,4.8 months,937,947,Quantity
S0038071713001971-1388,55%,178,181,Quantity
S0038071713001971-1388,63%,292,295,Quantity
S0167610513002729-1062,x=0.64 H,3,11,Quantity
S0960148113004989-3327,one,36,39,Quantity
S0960148113004989-3327,22%,59,62,Quantity
S0960148113004989-3327,48.4 MW to 59.0 MW,68,86,Quantity
S0960148113004989-3327,one,175,178,Quantity
S0960148113004989-3327,two,379,382,Quantity
S0168945213001805-3964,51-bp,290,295,Quantity
S0168945213001805-3964,about 40%,969,978,Quantity
S0927024813001955-576,125 nm,81,87,Quantity
S0927024813001955-576,1 h.,152,156,Quantity
S0927024813001955-576,one week,303,311,Quantity
S0378383912000130-3827,1.5 mm,19,25,Quantity
S0378383912000130-3827,8.5 mm,44,50,Quantity
S0378383912000130-3827,8.5 mm,255,261,Quantity
S0960148113005727-904,5–13% per year,268,282,Quantity
S0032063312003054-2501,689,17,20,Quantity
S0032063312003054-2501,85,66,68,Quantity
S0032063312003054-2501,12%,147,150,Quantity
S0032063312003054-2501,∼5%,192,195,Quantity
S0032063312003054-2501,37,216,218,Quantity
S0032063312003054-2501,5%,406,408,Quantity
S0032063312003054-2501,∼2%,444,447,Quantity
S0031405612000728-1639,7,786,787,Quantity
S0031405612000728-1639,range from 4 to 88 days,1303,1326,Quantity
S0031405612000728-1639,over a 60 day,1406,1419,Quantity
S0031405612000728-1639,over a 120 day,1513,1527,Quantity
S0927024813002420-975,99.9%,194,199,Quantity
S0927024813002420-975,7.5–80,407,413,Quantity
S0927024813002420-975,8–300,453,458,Quantity
S0927024813002420-975,∼1×10−5 Torr,535,547,Quantity
S0927024813002420-975,300±15 °C,568,577,Quantity
S0927024813002420-975,∼0.5–5 Å/s,629,639,Quantity
S0927024813002420-975,∼1.5–3 Å/s,717,727,Quantity
S0927024813002420-975,20–25 monomer units,1030,1049,Quantity
S0025322712001600-2406,< 9 m,608,613,Quantity
S0025322712001600-2406,greater than 10%,750,766,Quantity
S0025322712001600-2406,better than 5%,795,809,Quantity
S0025322712001600-2406,95%,824,827,Quantity
S1873506113001116-1369,more than 10 passages,51,72,Quantity
S1873506113001116-1369,10%,399,402,Quantity
S1873506113001116-1369,After 8 days,434,446,Quantity
S1873506113001116-1369,4 days,476,482,Quantity
S1873506113001116-1369,43.57% ± 4.35%,1185,1199,Quantity
S1873506113001116-1369,3,1205,1206,Quantity
S1873506113001116-1369,43.22% ± 7.13%,1212,1226,Quantity
S1873506113001116-1369,3,1232,1233,Quantity
S1873506113001116-1369,0.0307,1533,1539,Quantity
S1873506113001116-1369,3,1545,1546,Quantity
S2213671113000738-485,3 months,81,89,Quantity
